"","Correct_model_perc_eucledian","Correct_model_perc_mahalanovis","Null_model_perc_eucledian","Null_model_perc_mahalanovis","Percentage_difference_eucledian","Percentage_difference_mahalanovis"
"830",2,5,99,99,97,94
"831",3,6,100,100,97,94
"832",7,10,99,99,92,89
"833",0,5,100,100,100,95
"834",2,0,99,99,97,99
"835",0,8,98,98,98,90
"836",15,0,100,100,85,100
"837",0,0,100,100,100,100
"838",0,7,99,99,99,92
"839",27,2,100,100,73,98
"840",0,8,98,98,98,90
"841",0,9,98,98,98,89
"842",0,12,100,100,100,88
"843",0,0,100,100,100,100
"844",0,2,100,100,100,98
"845",6,2,100,100,94,98
"846",0,0,100,100,100,100
"847",4,10,99,99,95,89
"848",0,4,100,100,100,96
"849",0,1,100,100,100,99
"850",0,0,100,100,100,100
"851",0,4,100,100,100,96
"852",3,0,99,99,96,99
"853",23,0,100,100,77,100
"854",9,1,100,100,91,99
"855",9,8,100,100,91,92
"856",8,0,100,100,92,100
"857",1,1,100,100,99,99
"858",6,1,99,99,93,98
"859",5,8,100,100,95,92
"860",1,0,100,100,99,100
"861",2,24,99,99,97,75
"862",2,1,99,99,97,98
"863",4,2,100,100,96,98
"864",9,1,100,100,91,99
"865",2,1,99,99,97,98
"866",2,0,98,98,96,98
"867",4,4,100,100,96,96
"868",2,20,100,100,98,80
"869",0,0,100,100,100,100
"870",2,2,99,99,97,97
"871",2,9,100,100,98,91
"872",2,0,99,99,97,99
"873",0,0,100,100,100,100
"874",19,2,100,100,81,98
"875",0,0,100,100,100,100
"876",0,0,100,100,100,100
"877",8,0,99,99,91,99
"878",0,0,99,99,99,99
"879",4,2,95,95,91,93
"880",0,8,100,100,100,92
"881",0,0,99,99,99,99
"882",0,0,99,99,99,99
"883",2,1,97,97,95,96
"884",2,4,100,100,98,96
"885",2,15,97,97,95,82
"886",0,0,100,100,100,100
"887",17,3,100,100,83,97
"888",5,6,98,98,93,92
"889",0,0,96,96,96,96
"890",0,1,100,100,100,99
"891",0,1,100,100,100,99
"892",2,0,98,98,96,98
"893",0,0,100,100,100,100
"894",0,12,100,100,100,88
"895",0,0,98,98,98,98
"896",0,1,100,100,100,99
"897",0,10,100,100,100,90
"898",1,5,99,99,98,94
"899",3,0,100,100,97,100
"900",0,0,100,100,100,100
"901",0,0,100,100,100,100
"902",0,0,100,100,100,100
"903",1,33,100,100,99,67
